code,year,month,precipitacion_maxima_1dia
C034,2019,11,29.7
C034,2019,12,23.7
C0AA,2019,1,37.5
C0AA,2019,2,24.2
C0AA,2019,3,4.2
C0AA,2019,4,16.9
C0AA,2019,5,17.8
C0AA,2019,6,12.9
C0AA,2019,7,10
C0AA,2019,8,48.7
C0AA,2019,9,14
C0AA,2019,10,11.5
C0AA,2019,11,47.2
C0AA,2019,12,27.7
C067,2019,1,47.2
C067,2019,2,45.2
C067,2019,3,13.7
C067,2019,4,26.5
C067,2019,5,17.9
C067,2019,6,6.6
C067,2019,7,17.8
C067,2019,8,9.9
C067,2019,9,22.2
C067,2019,10,18.3
C067,2019,11,46.4
C067,2019,12,38.1
C044,2019,1,105.4
C044,2019,2,46.2
C044,2019,3,18.5
C044,2019,4,19.9
C044,2019,5,20
C044,2019,6,6.9
C044,2019,7,8.9
C044,2019,8,20.1
C044,2019,9,23.7
C044,2019,10,13.7
C044,2019,11,56.2
C044,2019,12,62.9
C048,2019,1,19.3
C048,2019,2,25.4
C048,2019,3,11.2
C048,2019,4,21.5
C048,2019,5,24
C048,2019,6,19.7
C048,2019,7,6.2
C048,2019,8,24.7
C048,2019,9,25
C048,2019,10,16.8
C048,2019,11,38.4
C048,2019,12,20.3
C068,2019,1,65.5
C068,2019,2,30.1
C068,2019,3,7.8
C068,2019,4,17
C068,2019,5,30.2
C068,2019,6,15
C068,2019,7,13.5
C068,2019,8,26.4
C068,2019,9,25.8
C068,2019,10,24.6
C068,2019,11,57.3
C068,2019,12,53.1
C024,2019,1,34.4
C024,2019,2,23.5
C024,2019,3,7.3
C024,2019,4,16.9
C024,2019,5,16.4
C024,2019,6,25.7
C024,2019,7,11.9
C024,2019,8,17.2
C024,2019,9,28.1
C024,2019,10,12.8
C024,2019,11,41.6
C024,2019,12,23.7
C0A0,2019,1,34.2
C0A0,2019,2,32
C0A0,2019,3,8.5
C0A0,2019,4,15.1
C0A0,2019,5,18.1
C0A0,2019,6,15.7
C0A0,2019,7,10.7
C0A0,2019,8,19
C0A0,2019,9,27.7
C0A0,2019,10,9.6
C0A0,2019,11,47.4
C0A0,2019,12,16
C047,2019,1,29
C047,2019,2,15.1
C047,2019,3,7.1
C047,2019,4,15.9
C047,2019,5,19.5
C047,2019,6,15.4
C047,2019,7,17.6
C047,2019,8,33
C047,2019,9,16
C047,2019,10,18.1
C047,2019,11,51
C047,2019,12,22.7
C031,2019,1,21.8
C031,2019,2,13.7
C031,2019,3,2.4
C031,2019,4,16
C031,2019,5,9.1
C031,2019,6,17.7
C031,2019,7,11.2
C031,2019,8,12.9
C031,2019,9,27.7
C031,2019,10,40.1
C031,2019,11,16.6
C031,2019,12,15.9
C041,2019,1,28
C041,2019,2,31.5
C041,2019,3,6.6
C041,2019,4,19.6
C041,2019,5,16.3
C041,2019,6,16.6
C041,2019,7,10.4
C041,2019,8,10.1
C041,2019,9,20.3
C041,2019,10,9
C041,2019,11,33.3
C041,2019,12,23.5
C055,2019,1,49.9
C055,2019,2,27.2
C055,2019,3,3.8
C055,2019,4,18.2
C055,2019,5,22.9
C055,2019,6,7.7
C055,2019,7,10.1
C055,2019,8,40.8
C055,2019,9,16.4
C055,2019,10,17.6
C055,2019,11,47.5
C055,2019,12,32.4
C060,2019,1,21.7
C060,2019,2,24.2
C060,2019,3,2.8
C060,2019,4,17.9
C060,2019,5,9.6
C060,2019,6,10.7
C060,2019,7,7.6
C060,2019,8,12
C060,2019,9,21.7
C060,2019,10,8.3
C060,2019,11,22.6
C060,2019,12,18.1
C030,2019,1,35.3
C030,2019,2,19
C030,2019,3,6.1
C030,2019,4,13
C030,2019,5,19.4
C030,2019,6,15.5
C030,2019,7,14.9
C030,2019,8,31.1
C030,2019,9,24.2
C030,2019,10,10.8
C030,2019,11,45.1
C030,2019,12,38.5
C051,2019,1,46.4
C051,2019,2,37.4
C051,2019,3,9
C051,2019,4,21.6
C051,2019,5,14.4
C051,2019,6,5.6
C051,2019,7,10.7
C051,2019,8,15.1
C051,2019,9,15.4
C051,2019,10,23.5
C051,2019,11,32.8
C051,2019,12,30.4
C0A0,2019,1,71.8
C0A0,2019,2,46.4
C0A0,2019,3,14.7
C0A0,2019,4,19.9
C0A0,2019,5,29.2
C0A0,2019,6,11.8
C0A0,2019,7,12.3
C0A0,2019,8,31.4
C0A0,2019,9,46.3
C0A0,2019,10,37.8
C0A0,2019,11,50.8
C0A0,2019,12,40.3
C049,2019,1,33.7
C049,2019,2,25.9
C049,2019,3,11.3
C049,2019,4,19.8
C049,2019,5,16.3
C049,2019,6,9.2
C049,2019,7,10.1
C049,2019,8,31.9
C049,2019,9,22.5
C049,2019,10,10.8
C049,2019,11,29.6
C049,2019,12,20.5
C00B,2019,1,26.6
C00B,2019,2,31.5
C00B,2019,3,8
C00B,2019,4,27.3
C00B,2019,5,8.9
C00B,2019,6,6.2
C00B,2019,7,9.8
C00B,2019,8,6
C00B,2019,9,20.8
C00B,2019,10,18.2
C00B,2019,11,29.3
C00B,2019,12,26.5
C020,2019,1,16.9
C020,2019,2,22.7
C020,2019,3,5
C020,2019,4,12.4
C020,2019,5,11.9
C020,2019,6,13.8
C020,2019,7,7.3
C020,2019,8,48.2
C020,2019,9,19.7
C020,2019,10,11.4
C020,2019,11,33.7
C020,2019,12,17.2
C070,2019,1,24.5
C070,2019,2,23
C070,2019,3,4.1
C070,2019,4,12.9
C070,2019,5,16.3
C070,2019,6,11.8
C070,2019,7,11.2
C070,2019,8,10.2
C070,2019,9,20.3
C070,2019,10,27.6
C070,2019,11,33
C070,2019,12,13.3
C050,2019,1,12.8
C050,2019,2,26.5
C050,2019,3,4
C050,2019,4,22.4
C050,2019,5,21.6
C050,2019,6,7.5
C050,2019,7,9.4
C050,2019,8,14.2
C050,2019,9,14
C050,2019,10,10
C050,2019,11,26.9
C050,2019,12,11.5
C0B1,2019,1,38.9
C0B1,2019,2,30.2
C0B1,2019,3,14.5
C0B1,2019,4,19.6
C0B1,2019,5,13.2
C0B1,2019,6,5.8
C0B1,2019,7,23.8
C0B1,2019,8,9.2
C0B1,2019,9,24
C0B1,2019,10,29.4
C0B1,2019,11,41.6
C0B1,2019,12,20.9
C079,2019,1,49.9
C079,2019,2,28.8
C079,2019,3,12.3
C079,2019,4,20.8
C079,2019,5,22.5
C079,2019,6,10.7
C079,2019,7,20.4
C079,2019,8,12.2
C079,2019,9,30.3
C079,2019,10,32.9
C079,2019,11,84.4
C079,2019,12,57.8
C0C1,2019,1,48.1
C0C1,2019,2,37
C0C1,2019,3,9.8
C0C1,2019,4,14
C0C1,2019,5,22.8
C0C1,2019,6,10.9
C0C1,2019,7,11.7
C0C1,2019,8,7.7
C0C1,2019,9,18.5
C0C1,2019,10,17.5
C0C1,2019,11,45.7
C0C1,2019,12,47.6
C061,2019,1,46.4
C061,2019,2,15.9
C061,2019,3,22.3
C061,2019,4,14
C061,2019,5,12.5
C061,2019,6,10.7
C061,2019,7,24.5
C061,2019,8,9.2
C061,2019,9,18.5
C061,2019,10,26.5
C061,2019,11,51.6
C061,2019,12,17.1
C032,2019,1,50
C032,2019,2,44.6
C032,2019,3,12.9
C032,2019,4,27.8
C032,2019,5,13.1
C032,2019,6,9.1
C032,2019,7,17.9
C032,2019,8,13.2
C032,2019,9,18.4
C032,2019,10,21.6
C032,2019,11,47.4
C032,2019,12,50.5
C002,2019,1,40.9
C002,2019,2,12.1
C002,2019,3,13.8
C002,2019,4,15.7
C002,2019,5,23.3
C002,2019,6,13
C002,2019,7,17.8
C002,2019,8,12.6
C002,2019,9,41.1
C002,2019,10,52.5
C002,2019,11,62.4
C002,2019,12,66.6
C0C2,2019,1,64.7
C0C2,2019,2,35.2
C0C2,2019,3,14
C0C2,2019,4,13.3
C0C2,2019,5,20.4
C0C2,2019,6,14.8
C0C2,2019,7,12.6
C0C2,2019,8,7.9
C0C2,2019,9,26.4
C0C2,2019,10,14.5
C0C2,2019,11,46.3
C0C2,2019,12,40.9
C069,2019,1,28.2
C069,2019,2,9
C069,2019,3,12.7
C069,2019,4,24.9
C069,2019,5,43.7
C069,2019,6,17.3
C069,2019,7,21
C069,2019,8,12.7
C069,2019,9,24.7
C069,2019,10,88
C069,2019,11,52.2
C069,2019,12,37.4
C0B6,2019,1,50.3
C0B6,2019,2,41.8
C0B6,2019,3,15.1
C0B6,2019,4,18.9
C0B6,2019,5,34.8
C0B6,2019,6,9.3
C0B6,2019,7,21.8
C0B6,2019,8,12.8
C0B6,2019,9,42
C0B6,2019,10,24.8
C0B6,2019,11,82
C0B6,2019,12,64.6
C0BE,2019,1,37
C0BE,2019,2,23.8
C0BE,2019,3,22.5
C0BE,2019,4,33
C0BE,2019,5,28.5
C0BE,2019,6,16.5
C0BE,2019,7,18.9
C0BE,2019,8,14.2
C0BE,2019,9,19.7
C0BE,2019,10,22.1
C0BE,2019,11,54.5
C0BE,2019,12,40.4
C065,2019,1,101.7
C065,2019,2,31.3
C065,2019,3,11.2
C065,2019,4,31.5
C065,2019,5,27.4
C065,2019,6,23.1
C065,2019,7,14
C065,2019,8,20.9
C065,2019,9,60.1
C065,2019,10,22
C065,2019,11,40.8
C065,2019,12,48.5
C003,2019,1,37.9
C003,2019,2,21.1
C003,2019,3,16.8
C003,2019,4,20
C003,2019,5,15.4
C003,2019,6,10.5
C003,2019,7,18.8
C003,2019,8,14.3
C003,2019,9,42.9
C003,2019,10,47.9
C003,2019,11,55.6
C003,2019,12,27
C039,2019,1,32.2
C039,2019,2,22.3
C039,2019,3,14.1
C039,2019,4,13.5
C039,2019,5,9.7
C039,2019,6,11.1
C039,2019,7,20.5
C039,2019,8,7.7
C039,2019,9,15.2
C039,2019,10,29.4
C039,2019,11,38
C039,2019,12,22.4
C075,2019,1,57.4
C075,2019,2,25.3
C075,2019,3,14.2
C075,2019,4,20.2
C075,2019,5,23.3
C075,2019,6,13.5
C075,2019,7,17.6
C075,2019,8,16
C075,2019,9,31.8
C075,2019,10,26.5
C075,2019,11,75.6
C075,2019,12,81.3
C074,2019,1,53.6
C074,2019,2,24.2
C074,2019,3,13.8
C074,2019,4,19
C074,2019,5,40.4
C074,2019,6,9.6
C074,2019,7,14.4
C074,2019,8,17.9
C074,2019,9,40.7
C074,2019,10,35.4
C074,2019,11,59.9
C074,2019,12,67.2
C009,2019,1,42.1
C009,2019,2,23.7
C009,2019,3,12.4
C009,2019,4,24.3
C009,2019,5,14.1
C009,2019,6,5.7
C009,2019,7,15.8
C009,2019,8,19.3
C009,2019,9,38.2
C009,2019,10,34.6
C009,2019,11,51.1
C009,2019,12,26.2
C038,2019,1,29.3
C038,2019,2,26.8
C038,2019,3,17
C038,2019,4,20.2
C038,2019,5,11
C038,2019,6,9.2
C038,2019,7,20.9
C038,2019,8,8.2
C038,2019,9,13.5
C038,2019,10,29.8
C038,2019,11,36.9
C038,2019,12,21
C033,2019,1,46.6
C033,2019,2,36
C033,2019,3,16.7
C033,2019,4,23.2
C033,2019,5,19.7
C033,2019,6,9.3
C033,2019,7,18.3
C033,2019,8,11.1
C033,2019,9,22.6
C033,2019,10,28.9
C033,2019,11,55.2
C033,2019,12,42.1
C0BD,2019,1,50.9
C0BD,2019,2,22.1
C0BD,2019,3,18.2
C0BD,2019,4,20.7
C0BD,2019,5,31.5
C0BD,2019,6,19.8
C0BD,2019,7,16.2
C0BD,2019,8,12.8
C0BD,2019,9,32
C0BD,2019,10,25.7
C0BD,2019,11,58.2
C0BD,2019,12,63.1
C036,2019,1,57.1
C036,2019,2,25.6
C036,2019,3,11.3
C036,2019,4,17
C036,2019,5,35.3
C036,2019,6,12.8
C036,2019,7,19.2
C036,2019,8,10
C036,2019,9,51
C036,2019,10,28.8
C036,2019,11,65.1
C036,2019,12,62
C045,2019,1,62.8
C045,2019,2,28.8
C045,2019,3,8.1
C045,2019,4,16
C045,2019,5,18.8
C045,2019,6,17
C045,2019,7,12.1
C045,2019,8,8.7
C045,2019,9,32.8
C045,2019,10,21.3
C045,2019,11,47.7
C045,2019,12,40.5
C0B7,2019,1,50.9
C0B7,2019,2,33.6
C0B7,2019,3,12.9
C0B7,2019,4,24.2
C0B7,2019,5,28.5
C0B7,2019,6,13
C0B7,2019,7,23.9
C0B7,2019,8,11.7
C0B7,2019,9,42.4
C0B7,2019,10,31.2
C0B7,2019,11,90.9
C0B7,2019,12,67.3
C019,2019,1,25.2
C019,2019,2,6.5
C019,2019,3,18.5
C019,2019,4,17.2
C019,2019,5,33.7
C019,2019,6,20.4
C019,2019,7,27.8
C019,2019,8,14.3
C019,2019,9,22.3
C019,2019,10,88.7
C019,2019,11,31
C019,2019,12,25.2
C057,2019,1,36.3
C057,2019,2,12.5
C057,2019,3,15.1
C057,2019,4,14.4
C057,2019,5,32.7
C057,2019,6,12.7
C057,2019,7,21.2
C057,2019,8,12.3
C057,2019,9,26.4
C057,2019,10,46.7
C057,2019,11,36.5
C057,2019,12,30.9
C063,2019,1,44.7
C063,2019,2,19
C063,2019,3,15.4
C063,2019,4,17.7
C063,2019,5,37
C063,2019,6,10.1
C063,2019,7,19.6
C063,2019,8,12.4
C063,2019,9,57.7
C063,2019,10,46.2
C063,2019,11,72.3
C063,2019,12,55.1
C046,2019,1,36.7
C046,2019,2,12.1
C046,2019,3,10
C046,2019,4,17
C046,2019,5,25.9
C046,2019,6,14.4
C046,2019,7,20.5
C046,2019,8,20.4
C046,2019,9,42.7
C046,2019,10,27.7
C046,2019,11,45.8
C046,2019,12,29.5
C0BA,2019,1,40.7
C0BA,2019,2,14.7
C0BA,2019,3,17.5
C0BA,2019,4,24.6
C0BA,2019,5,31.1
C0BA,2019,6,17.9
C0BA,2019,7,36.1
C0BA,2019,8,15.4
C0BA,2019,9,15.8
C0BA,2019,10,36.8
C0BA,2019,11,46.5
C0BA,2019,12,39.8
C059,2019,1,57.7
C059,2019,2,36.3
C059,2019,3,9.8
C059,2019,4,17
C059,2019,5,14.3
C059,2019,6,14.8
C059,2019,7,10.8
C059,2019,8,7.5
C059,2019,9,43.9
C059,2019,10,19.2
C059,2019,11,32.4
C059,2019,12,24.2
C072,2019,1,69.3
C072,2019,2,34
C072,2019,3,12.4
C072,2019,4,17.7
C072,2019,5,21.7
C072,2019,6,7.6
C072,2019,7,11
C072,2019,8,8.5
C072,2019,9,15.6
C072,2019,10,22.3
C072,2019,11,30.6
C072,2019,12,17.5
C0B4,2019,1,46.3
C0B4,2019,2,47.5
C0B4,2019,3,17
C0B4,2019,4,27.2
C0B4,2019,5,11.1
C0B4,2019,6,8.2
C0B4,2019,7,11.1
C0B4,2019,8,7.5
C0B4,2019,9,15.9
C0B4,2019,10,16.8
C0B4,2019,11,36.1
C0B4,2019,12,38.8
C054,2019,1,66.2
C054,2019,2,47.9
C054,2019,3,16
C054,2019,4,24.9
C054,2019,5,39.5
C054,2019,6,10.7
C054,2019,7,35.9
C054,2019,8,18.4
C054,2019,9,52.3
C054,2019,10,22.3
C054,2019,11,59
C054,2019,12,36.5
C042,2019,1,18.2
C042,2019,2,15.1
C042,2019,3,7.1
C042,2019,4,14.4
C042,2019,5,9.8
C042,2019,6,9
C042,2019,7,12.7
C042,2019,8,7.7
C042,2019,9,13.7
C042,2019,10,32.2
C042,2019,11,34
C042,2019,12,19
C0B9,2019,1,30
C0B9,2019,2,25.2
C0B9,2019,3,14.4
C0B9,2019,4,13.3
C0B9,2019,5,11.3
C0B9,2019,6,5.8
C0B9,2019,7,25.6
C0B9,2019,8,8.8
C0B9,2019,9,19.3
C0B9,2019,10,38.5
C0B9,2019,11,30.1
C0B9,2019,12,21.5
C0C3,2019,1,53.7
C0C3,2019,2,43
C0C3,2019,3,18.6
C0C3,2019,4,14.5
C0C3,2019,5,21.8
C0C3,2019,6,13.5
C0C3,2019,7,13.5
C0C3,2019,8,6.3
C0C3,2019,9,22.5
C0C3,2019,10,19.8
C0C3,2019,11,58.5
C0C3,2019,12,40
C022,2019,1,63.3
C022,2019,2,31
C022,2019,3,12.7
C022,2019,4,25.2
C022,2019,5,46.3
C022,2019,6,11.8
C022,2019,7,25.5
C022,2019,8,15.8
C022,2019,9,52
C022,2019,10,30.8
C022,2019,11,78.8
C022,2019,12,57.2
C0B3,2019,1,43.9
C0B3,2019,2,30.3
C0B3,2019,3,15.7
C0B3,2019,4,23.6
C0B3,2019,5,20
C0B3,2019,6,8.1
C0B3,2019,7,14
C0B3,2019,8,8.8
C0B3,2019,9,25.7
C0B3,2019,10,32
C0B3,2019,11,62.3
C0B3,2019,12,44.6
C037,2019,1,61.3
C037,2019,2,41.4
C037,2019,3,16.7
C037,2019,4,22.2
C037,2019,5,13.2
C037,2019,6,6.2
C037,2019,7,21.4
C037,2019,8,15.2
C037,2019,9,21.1
C037,2019,10,22.6
C037,2019,11,44.1
C037,2019,12,34.2
C0E5,2019,1,35.8
C0E5,2019,2,33.5
C0E5,2019,3,7.1
C0E5,2019,4,20.1
C0E5,2019,5,13.6
C0E5,2019,6,19.5
C0E5,2019,7,16.3
C0E5,2019,8,29.4
C0E5,2019,9,10.6
C0E5,2019,10,27.2
C0E5,2019,11,47.3
C0E5,2019,12,37.7
C0DB,2019,1,79.8
C0DB,2019,2,44.8
C0DB,2019,3,13.9
C0DB,2019,4,41.1
C0DB,2019,5,33.4
C0DB,2019,6,24.6
C0DB,2019,7,14.2
C0DB,2019,8,38.7
C0DB,2019,9,21.7
C0DB,2019,10,25.7
C0DB,2019,11,73
C0DB,2019,12,51.8
C0D3,2019,1,60
C0D3,2019,2,31.1
C0D3,2019,3,16.5
C0D3,2019,4,20.2
C0D3,2019,5,29.6
C0D3,2019,6,13.5
C0D3,2019,7,16.8
C0D3,2019,8,20.2
C0D3,2019,9,37.8
C0D3,2019,10,33.9
C0D3,2019,11,64.6
C0D3,2019,12,68.3
C0DD,2019,1,30.3
C0DD,2019,2,9
C0DD,2019,3,23.4
C0DD,2019,4,21.2
C0DD,2019,5,27.5
C0DD,2019,6,20.5
C0DD,2019,7,18.5
C0DD,2019,8,32.4
C0DD,2019,9,23.2
C0DD,2019,10,23.5
C0DD,2019,11,34.6
C0DD,2019,12,23.9
C0E9,2019,1,63.8
C0E9,2019,2,34.5
C0E9,2019,3,15.4
C0E9,2019,4,21.4
C0E9,2019,5,26.6
C0E9,2019,6,18
C0E9,2019,7,13.7
C0E9,2019,8,29.2
C0E9,2019,9,19.9
C0E9,2019,10,19.8
C0E9,2019,11,55.9
C0E9,2019,12,43.6
C078,2019,1,53.5
C078,2019,2,36.1
C078,2019,3,13.9
C078,2019,4,17.5
C078,2019,5,27.9
C078,2019,6,16.9
C078,2019,7,12.8
C078,2019,8,15
C078,2019,9,20.1
C078,2019,10,20.3
C078,2019,11,46.2
C078,2019,12,32.8
C052,2019,1,80.4
C052,2019,2,46.7
C052,2019,3,16.3
C052,2019,4,24.8
C052,2019,5,77.9
C052,2019,6,40
C052,2019,7,22.6
C052,2019,8,27.7
C052,2019,9,29.7
C052,2019,10,25.5
C052,2019,11,73.1
C052,2019,12,63.4
C0E1,2019,1,55.4
C0E1,2019,2,29.6
C0E1,2019,3,8
C0E1,2019,4,25.3
C0E1,2019,5,15.6
C0E1,2019,6,15.4
C0E1,2019,7,14.2
C0E1,2019,8,22
C0E1,2019,9,10.9
C0E1,2019,10,19.7
C0E1,2019,11,47.2
C0E1,2019,12,33.6
C077,2019,1,44.1
C077,2019,2,25
C077,2019,3,18.5
C077,2019,4,19.6
C077,2019,5,35
C077,2019,6,26.5
C077,2019,7,28.1
C077,2019,8,28.2
C077,2019,9,20.1
C077,2019,10,18.2
C077,2019,11,40.9
C077,2019,12,44.9
C080,2019,1,75
C080,2019,2,36
C080,2019,3,23
C080,2019,4,30.8
C080,2019,5,100.5
C080,2019,6,44.5
C080,2019,7,31.1
C080,2019,8,26
C080,2019,9,27.8
C080,2019,10,44
C080,2019,11,50.6
C080,2019,12,70.8
C0E8,2019,1,67.1
C0E8,2019,2,25
C0E8,2019,3,11.4
C0E8,2019,4,15.6
C0E8,2019,5,30.1
C0E8,2019,6,22.5
C0E8,2019,7,20.6
C0E8,2019,8,33.7
C0E8,2019,9,23.5
C0E8,2019,10,20
C0E8,2019,11,49.1
C0E8,2019,12,45.2
C023,2019,1,69.7
C023,2019,2,36.6
C023,2019,3,16.6
C023,2019,4,20.5
C023,2019,5,45.2
C023,2019,6,14.8
C023,2019,7,15.1
C023,2019,8,22.2
C023,2019,9,40.2
C023,2019,10,20.6
C023,2019,11,57.9
C023,2019,12,52.1
C084,2019,1,38.3
C084,2019,2,14.3
C084,2019,3,11.8
C084,2019,4,20
C084,2019,5,51.4
C084,2019,6,47.3
C084,2019,7,49.4
C084,2019,8,21.1
C084,2019,9,20.5
C084,2019,10,35.7
C084,2019,11,52.1
C084,2019,12,45.7
C0EA,2019,1,55.7
C0EA,2019,2,27.3
C0EA,2019,3,14.2
C0EA,2019,4,21.4
C0EA,2019,5,30.6
C0EA,2019,6,26.2
C0EA,2019,7,27.6
C0EA,2019,8,29.1
C0EA,2019,9,21.6
C0EA,2019,10,23
C0EA,2019,11,51
C0EA,2019,12,51.4
C026,2019,1,83.9
C026,2019,2,49.3
C026,2019,3,17.9
C026,2019,4,33.5
C026,2019,5,55.2
C026,2019,6,29.6
C026,2019,7,33.9
C026,2019,8,23.4
C026,2019,9,23.2
C026,2019,10,29.4
C026,2019,11,42.2
C026,2019,12,50.1
C058,2019,1,71.8
C058,2019,2,32.7
C058,2019,3,13.7
C058,2019,4,30.3
C058,2019,5,43.8
C058,2019,6,25.8
C058,2019,7,13.3
C058,2019,8,28.4
C058,2019,9,22.9
C058,2019,10,28.7
C058,2019,11,55.7
C058,2019,12,35
C0F0,2019,1,47.3
C0F0,2019,2,22.8
C0F0,2019,3,19.4
C0F0,2019,4,27.7
C0F0,2019,5,68.1
C0F0,2019,6,40.3
C0F0,2019,7,33
C0F0,2019,8,25.3
C0F0,2019,9,22.8
C0F0,2019,10,24.5
C0F0,2019,11,48.9
C0F0,2019,12,49.2
C0F1,2019,1,78.2
C0F1,2019,2,38.1
C0F1,2019,3,21.4
C0F1,2019,4,24.5
C0F1,2019,5,116
C0F1,2019,6,52.9
C0F1,2019,7,49.2
C0F1,2019,8,30.8
C0F1,2019,9,37.7
C0F1,2019,10,54.7
C0F1,2019,11,57.6
C0F1,2019,12,83.1
C0E7,2019,1,63.5
C0E7,2019,2,48
C0E7,2019,3,6.4
C0E7,2019,4,20.3
C0E7,2019,5,18
C0E7,2019,6,18.4
C0E7,2019,7,11.6
C0E7,2019,8,28.9
C0E7,2019,9,14
C0E7,2019,10,21
C0E7,2019,11,45.5
C0E7,2019,12,48
C0DC,2019,1,89.3
C0DC,2019,2,43.4
C0DC,2019,3,18.4
C0DC,2019,4,23.9
C0DC,2019,5,25.9
C0DC,2019,6,16.7
C0DC,2019,7,13.6
C0DC,2019,8,23.2
C0DC,2019,9,14.1
C0DC,2019,10,19.9
C0DC,2019,11,58.3
C0DC,2019,12,33.1
C0EC,2019,1,47.1
C0EC,2019,2,35.1
C0EC,2019,3,18.8
C0EC,2019,4,21.7
C0EC,2019,5,48.7
C0EC,2019,6,28
C0EC,2019,7,25
C0EC,2019,8,24
C0EC,2019,9,18.9
C0EC,2019,10,21.3
C0EC,2019,11,40.9
C0EC,2019,12,40.9
C0DE,2019,1,59.4
C0DE,2019,2,47.6
C0DE,2019,3,16.7
C0DE,2019,4,23.2
C0DE,2019,5,21.8
C0DE,2019,6,7.1
C0DE,2019,7,13.7
C0DE,2019,8,22
C0DE,2019,9,15.4
C0DE,2019,10,18.1
C0DE,2019,11,47
C0DE,2019,12,41.1
C017,2019,1,37.4
C017,2019,2,19.6
C017,2019,3,16.6
C017,2019,4,19.6
C017,2019,5,70.5
C017,2019,6,24.7
C017,2019,7,44.4
C017,2019,8,29.7
C017,2019,9,20.1
C017,2019,10,27.2
C017,2019,11,39.7
C017,2019,12,46.3
C0F4,2019,1,42.9
C0F4,2019,2,21.9
C0F4,2019,3,12.6
C0F4,2019,4,23.1
C0F4,2019,5,83.3
C0F4,2019,6,39.2
C0F4,2019,7,32.8
C0F4,2019,8,21.7
C0F4,2019,9,36.3
C0F4,2019,10,39.3
C0F4,2019,11,39.1
C0F4,2019,12,42.4
C0D1,2019,1,66
C0D1,2019,2,28.3
C0D1,2019,3,8.8
C0D1,2019,4,32.2
C0D1,2019,5,43.7
C0D1,2019,6,13.9
C0D1,2019,7,13.5
C0D1,2019,8,27
C0D1,2019,9,37.2
C0D1,2019,10,21.1
C0D1,2019,11,65.5
C0D1,2019,12,59.3
C043,2019,1,70.4
C043,2019,2,38
C043,2019,3,8.5
C043,2019,4,23.9
C043,2019,5,21.1
C043,2019,6,18.2
C043,2019,7,14.4
C043,2019,8,28.7
C043,2019,9,15.9
C043,2019,10,20.2
C043,2019,11,41.6
C043,2019,12,38.3
C0D2,2019,1,61.7
C0D2,2019,2,28
C0D2,2019,3,11
C0D2,2019,4,22.6
C0D2,2019,5,47.5
C0D2,2019,6,12
C0D2,2019,7,12.2
C0D2,2019,8,21.8
C0D2,2019,9,30.4
C0D2,2019,10,20.9
C0D2,2019,11,67.7
C0D2,2019,12,59.5
C0D0,2019,1,55.4
C0D0,2019,2,22.9
C0D0,2019,3,7
C0D0,2019,4,39.5
C0D0,2019,5,26.1
C0D0,2019,6,14.5
C0D0,2019,7,16.9
C0D0,2019,8,31.4
C0D0,2019,9,27.2
C0D0,2019,10,16.2
C0D0,2019,11,55.2
C0D0,2019,12,49.5
C064,2019,1,32.5
C064,2019,2,8
C064,2019,3,19.3
C064,2019,4,21.5
C064,2019,5,31.4
C064,2019,6,18
C064,2019,7,23.2
C064,2019,8,26.6
C064,2019,9,26.9
C064,2019,10,21.6
C064,2019,11,34
C064,2019,12,31.7
C028,2019,1,72.7
C028,2019,2,23.8
C028,2019,3,15.5
C028,2019,4,19
C028,2019,5,43.3
C028,2019,6,15.1
C028,2019,7,19.2
C028,2019,8,22.6
C028,2019,9,29.3
C028,2019,10,20.5
C028,2019,11,76.4
C028,2019,12,74
C029,2019,1,34.7
C029,2019,2,17.6
C029,2019,3,10.1
C029,2019,4,21.5
C029,2019,5,39
C029,2019,6,22.1
C029,2019,7,34.4
C029,2019,8,24.7
C029,2019,9,22.8
C029,2019,10,21
C029,2019,11,45.4
C029,2019,12,51.3
