PRODUCTODES_C;CODIGO MUNICIPIO;NOMBRE LOCALIDAD
VI•EDO DE TXAKOLI;48094;Igorre
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48911;Ajangiz
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
FRUTALES;48061;Maruri-Jatabe
ARANDANOS;48902;Erandio
ARANDANOS;48054;Leioa
ARANDANOS;48902;Erandio
ARANDANOS;48054;Leioa
FRUTALES;48067;Muxika
FRUTALES;48061;Maruri-Jatabe
FRUTALES;48061;Maruri-Jatabe
FRUTALES;48009;Arrankudiaga
FRUTALES;48022;Karrantza Harana/Valle de Carranza
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
PERAL;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
PERAL;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
PERAL;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48067;Muxika
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48067;Muxika
FRUTALES;48025;Zeberio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48012;Bakio
FRUTALES;48910;Iurreta
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
ARANDANOS;48040;Gatika
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48058;Mallabia
AKTINIDIA (KIWI);48914;Arratzu
FRUTALES;48911;Ajangiz
AKTINIDIA (KIWI);48067;Muxika
AKTINIDIA (KIWI);48067;Muxika
FRUTALES;48024;Zeanuri
FRUTALES;48096;Zalla
FRUTALES;48096;Zalla
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48042;Gordexola
FRUTALES;1009;#N/D
FRUTALES;48903;Loiu
FRUTALES;48077;Plentzia
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48075;Orozko
FRUTALES;48024;Zeanuri
FRUTALES;48055;Lemoa
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48054;Leioa
FRUTALES;48054;Leioa
FRUTALES;48033;Ereño
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48086;Sopuerta
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48046;Gernika-Lumo
VI•EDO DE TXAKOLI;48079;Errigoiti
FRUTALES;48079;Errigoiti
VI•EDO DE TXAKOLI;48062;Mendata
VI•EDO DE TXAKOLI;48062;Mendata
VI•EDO DE TXAKOLI;48046;Gernika-Lumo
VI•EDO DE TXAKOLI;48079;Errigoiti
FRUTALES;48021;Busturia
FRUTALES;48068;Mundaka
FRUTALES;48068;Mundaka
AKTINIDIA (KIWI);48914;Arratzu
FRUTALES;48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
VI•EDO DE TXAKOLI;48074;Urduña/Orduña
FRUTALES;48045;Güeñes
FRUTALES;48086;Sopuerta
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48019;Berriz
FRUTALES;48039;Garai
FRUTALES;48039;Garai
AKTINIDIA (KIWI);48049;Ispaster
FRUTALES;48079;Errigoiti
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48025;Zeberio
FRUTALES;48024;Zeanuri
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48074;Urduña/Orduña
FRUTALES;48094;Igorre
FRUTALES;48024;Zeanuri
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
PERAL;48047;Gizaburuaga
PERAL;48063;Mendexa
PERAL;48063;Mendexa
PERAL;48063;Mendexa
MANZANO;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48030;Etxebarria
FRUTALES;48018;Berriatua
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48901;Derio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48020;Bilbao
VI•EDO DE TXAKOLI;48020;Bilbao
VI•EDO DE TXAKOLI;48020;Bilbao
VI•EDO DE TXAKOLI;48020;Bilbao
VI•EDO DE TXAKOLI;48020;Bilbao
VI•EDO DE TXAKOLI;48020;Bilbao
FRUTALES;48081;Lezama
FRUTALES;48077;Plentzia
FRUTALES;48077;Plentzia
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
MANZANO;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
MANZANO;48061;Maruri-Jatabe
MANZANO;48061;Maruri-Jatabe
MANZANO;48061;Maruri-Jatabe
MANZANO;48061;Maruri-Jatabe
MANZANO;48061;Maruri-Jatabe
FRUTALES;48010;Arrieta
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
AKTINIDIA (KIWI);48067;Muxika
AKTINIDIA (KIWI);48067;Muxika
AKTINIDIA (KIWI);48067;Muxika
AKTINIDIA (KIWI);48067;Muxika
FRUTALES;48021;Busturia
FRUTALES;48021;Busturia
FRUTALES;48021;Busturia
FRUTALES;48081;Lezama
FRUTALES;48016;Berango
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
FRUTALES;48095;Zaldibar
FRUTALES;48095;Zaldibar
VI•EDO DE TXAKOLI;48067;Muxika
FRUTALES;48024;Zeanuri
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48091;Atxondo
MANZANO;48060;Markina-Xemein
FRUTALES;48076;Sukarrieta
FRUTALES;48076;Sukarrieta
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48013;Barakaldo
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48039;Garai
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48055;Lemoa
FRUTALES;48009;Arrankudiaga
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
FRUTALES;48060;Markina-Xemein
FRUTALES;48052;Larrabetzu
FRUTALES;48052;Larrabetzu
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48018;Berriatua
FRUTALES;48038;Gamiz-Fika
PERAL;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48081;Lezama
FRUTALES;48033;Ereño
FRUTALES;48033;Ereño
FRUTALES;48033;Ereño
VI•EDO DE TXAKOLI;48055;Lemoa
VI•EDO DE TXAKOLI;48055;Lemoa
VI•EDO DE TXAKOLI;48055;Lemoa
VI•EDO DE TXAKOLI;48055;Lemoa
VI•EDO DE TXAKOLI;48055;Lemoa
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48009;Arrankudiaga
MANZANO;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
FRUTALES;48091;Atxondo
FRUTALES;48908;Murueta
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48087;Trucios-Turtzioz
MANZANO;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48009;Arrankudiaga
MANZANO;48070;Aulesti
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48016;Berango
VI•EDO DE TXAKOLI;48016;Berango
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
FRUTALES;48032;Elorrio
FRUTALES;48038;Gamiz-Fika
FRUTALES;48038;Gamiz-Fika
FRUTALES;48038;Gamiz-Fika
FRUTALES;48907;Kortezubi
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48056;Lemoiz
FRUTALES;48014;Barrika
FRUTALES;48040;Gatika
MANZANO;48066;Morga
MANZANO;48066;Morga
FRUTALES;48079;Errigoiti
FRUTALES;48047;Gizaburuaga
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
AKTINIDIA (KIWI);48060;Markina-Xemein
FRUTALES;48040;Gatika
FRUTALES;48910;Iurreta
MANZANO;48030;Etxebarria
MANZANO;48030;Etxebarria
FRUTALES;48066;Morga
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48067;Muxika
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48014;Barrika
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48096;Zalla
FRUTALES;48064;Meñaka
FRUTALES;48040;Gatika
FRUTALES;48069;Mungia
VI•EDO DE TXAKOLI;48043;Gorliz
FRUTALES;48043;Gorliz
FRUTALES;48038;Gamiz-Fika
FRUTALES;48009;Arrankudiaga
FRUTALES;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
FRUTALES;48093;Areatza
FRUTALES;48093;Areatza
FRUTALES;48023;Artea
FRUTALES;48093;Areatza
FRUTALES;48055;Lemoa
FRUTALES;48048;Ibarrangelu
FRUTALES;48048;Ibarrangelu
FRUTALES;48904;Sondika
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48063;Mendexa
FRUTALES;48009;Arrankudiaga
FRUTALES;48040;Gatika
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
AKTINIDIA (KIWI);48026;Dima
FRUTALES;48026;Dima
FRUTALES;48026;Dima
FRUTALES;48026;Dima
PERAL;48026;Dima
PERAL;48026;Dima
FRUTALES;48060;Markina-Xemein
MANZANO;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48079;Errigoiti
FRUTALES;48033;Ereño
FRUTALES;48033;Ereño
FRUTALES;48033;Ereño
FRUTALES;48033;Ereño
FRUTALES;48047;Gizaburuaga
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48909;Nabarniz
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48903;Loiu
FRUTALES;48903;Loiu
FRUTALES;48903;Loiu
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48079;Errigoiti
FRUTALES;48064;Meñaka
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48086;Sopuerta
VI•EDO DE TXAKOLI;48014;Barrika
FRUTALES;48014;Barrika
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48902;Erandio
FRUTALES;48902;Erandio
FRUTALES;48032;Elorrio
FRUTALES;48030;Etxebarria
FRUTALES;48058;Mallabia
FRUTALES;48009;Arrankudiaga
FRUTALES;48091;Atxondo
FRUTALES;48904;Sondika
FRUTALES;48009;Arrankudiaga
FRUTALES;48024;Zeanuri
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
MANZANO;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48065;Ugao-Miraballes
FRUTALES;48055;Lemoa
FRUTALES;48055;Lemoa
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48022;Karrantza Harana/Valle de Carranza
MANZANO;48915;Ziortza-Bolibar
MANZANO;48915;Ziortza-Bolibar
FRUTALES;48079;Errigoiti
FRUTALES;48090;Balmaseda
FRUTALES;48009;Arrankudiaga
FRUTALES;48049;Ispaster
MANZANO;48049;Ispaster
FRUTALES;48049;Ispaster
PERAL;48049;Ispaster
FRUTALES;48049;Ispaster
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
FRUTALES;48910;Iurreta
FRUTALES;48009;Arrankudiaga
FRUTALES;48061;Maruri-Jatabe
MANZANO;48009;Arrankudiaga
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48032;Elorrio
FRUTALES;48026;Dima
FRUTALES;48033;Ereño
FRUTALES;48902;Erandio
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48009;Arrankudiaga
FRUTALES;48036;Galdakao
FRUTALES;48036;Galdakao
FRUTALES;48037;Galdames
VI•EDO DE TXAKOLI;48037;Galdames
ARANDANOS;48037;Galdames
ARANDANOS;48037;Galdames
ARANDANOS;48037;Galdames
ARANDANOS;48037;Galdames
ARANDANOS;48037;Galdames
FRUTALES;48037;Galdames
FRUTALES;48037;Galdames
ARANDANOS;48037;Galdames
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48062;Mendata
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48014;Barrika
VI•EDO DE TXAKOLI;48014;Barrika
FRUTALES;48056;Lemoiz
MANZANO;48056;Lemoiz
MANZANO;48056;Lemoiz
MANZANO;48056;Lemoiz
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48075;Orozko
FRUTALES;48086;Sopuerta
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48074;Urduña/Orduña
FRUTALES;48074;Urduña/Orduña
FRUTALES;48039;Garai
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
FRUTALES;48039;Garai
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
AKTINIDIA (KIWI);48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
MANZANO;48070;Aulesti
FRUTALES;48086;Sopuerta
FRUTALES;48069;Mungia
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48052;Larrabetzu
FRUTALES;48052;Larrabetzu
FRUTALES;48074;Urduña/Orduña
FRUTALES;48067;Muxika
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48912;Alonsotegi
FRUTALES;48903;Loiu
FRUTALES;48044;Getxo
FRUTALES;48074;Urduña/Orduña
FRUTALES;48074;Urduña/Orduña
FRUTALES;48037;Galdames
FRUTALES;48037;Galdames
MANZANO;48060;Markina-Xemein
FRUTALES;48086;Sopuerta
PERAL;48017;Bermeo
FRUTALES;48075;Orozko
FRUTALES;48040;Gatika
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
VI•EDO DE TXAKOLI;48045;Güeñes
MANZANO;48086;Sopuerta
FRUTALES;48039;Garai
FRUTALES;48039;Garai
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48019;Berriz
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48075;Orozko
FRUTALES;48092;Bedia
FRUTALES;48026;Dima
FRUTALES;48026;Dima
VI•EDO DE TXAKOLI;48009;Arrankudiaga
FRUTALES;48073;Ondarroa
MANZANO;48030;Etxebarria
FRUTALES;48089;Urduliz
FRUTALES;48089;Urduliz
FRUTALES;48038;Gamiz-Fika
FRUTALES;48012;Bakio
FRUTALES;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
AKTINIDIA (KIWI);48040;Gatika
AKTINIDIA (KIWI);48040;Gatika
FRUTALES;48040;Gatika
AKTINIDIA (KIWI);48040;Gatika
AKTINIDIA (KIWI);48040;Gatika
FRUTALES;48081;Lezama
FRUTALES;48081;Lezama
FRUTALES;48081;Lezama
VI•EDO DE TXAKOLI;48052;Larrabetzu
FRUTALES;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
MANZANO;48060;Markina-Xemein
FRUTALES;48915;Ziortza-Bolibar
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48010;Arrieta
FRUTALES;48035;Fruiz
FRUTALES;48035;Fruiz
FRUTALES;48035;Fruiz
AKTINIDIA (KIWI);48035;Fruiz
AKTINIDIA (KIWI);48035;Fruiz
FRUTALES;48055;Lemoa
FRUTALES;48055;Lemoa
FRUTALES;48055;Lemoa
FRUTALES;48055;Lemoa
FRUTALES;48055;Lemoa
FRUTALES;48026;Dima
FRUTALES;48026;Dima
FRUTALES;48026;Dima
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48023;Artea
FRUTALES;48023;Artea
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48024;Zeanuri
FRUTALES;48023;Artea
FRUTALES;48012;Bakio
FRUTALES;48012;Bakio
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48018;Berriatua
FRUTALES;48910;Iurreta
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
MANZANO;48047;Gizaburuaga
FRUTALES;48064;Meñaka
FRUTALES;48064;Meñaka
FRUTALES;48009;Arrankudiaga
FRUTALES;48089;Urduliz
FRUTALES;48009;Arrankudiaga
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
MANZANO;48030;Etxebarria
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
VI•EDO DE TXAKOLI;48086;Sopuerta
FRUTALES;48086;Sopuerta
FRUTALES;48070;Aulesti
FRUTALES;48070;Aulesti
FRUTALES;48902;Erandio
VI•EDO DE TXAKOLI;48902;Erandio
